address;adm_district;city_district;lattitude;longitude
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 1;Новомосковский;Новомосковский;55.540536;37.484568
город Москва, Варшавское шоссе, владение 132/1;Южный;Чертаново Южное;55.6209089;37.6093805
город Москва, Варшавское шоссе, владение 132/1;Южный;Чертаново Южное;55.6209089;37.6093805
город Москва, поселение Сосенское, деревня Сосенки, дом 73;Новомосковский;Новомосковский;55.558076;37.435376
город Москва, поселение Сосенское, деревня Сосенки, владение 121;Новомосковский;Новомосковский;55.553101;37.432313
город Москва, поселение Внуковское, квартал № 30, домовладение 1, строение 1;Новомосковский;Новомосковский;55.6224462;37.2703877
город Москва, город Щербинка, Новостроевская улица, дом 6;Новомосковский;Новомосковский;55.5042736;37.5591098
город Москва, город Троицк, Городская улица, дом 20;Троицкий;Троицкий;55.4921632;37.3148233
город Москва, Корабельная улица, дом 15;Южный;Нагатинский Затон;55.6825139;37.6944288
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 3;Новомосковский;Новомосковский;55.540226;37.482493
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 3;Новомосковский;Новомосковский;55.540226;37.482493
город Москва, поселение Щаповское, деревня Овечкино, владение 7;Троицкий;Троицкий;55.3709232;37.3494807
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, домовладение 21, строение 1;Новомосковский;Новомосковский;55.570548;37.476636
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, домовладение 21, строение 1;Новомосковский;Новомосковский;55.570548;37.476636
город Москва, поселение Сосенское, улица Сервантеса, дом 1, корпус 1;Новомосковский;Новомосковский;55.589926;37.452633
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 98, корпус 2;Новомосковский;Новомосковский;55.540419;37.483319
город Москва, Лазоревый проезд, дом 1А, корпус 1;Северо-восточный;Свиблово;55.847851;37.638746
город Москва, Береговой проезд, дом 5А, корпус 1;Западный;Филевский парк;55.7548864;37.5092328
город Москва, поселение Сосенское, деревня Сосенки, дом 25Б;Новомосковский;Новомосковский;55.5610379;37.4417217
город Москва, Большая Семёновская улица, дом 17А;Восточный;Преображенское;55.7828181;37.7058586
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 92, корпус 1;Новомосковский;Новомосковский;55.543099;37.487793
город Москва, поселение Сосенское, бульвар Веласкеса, дом 1, корпус 2;Новомосковский;Новомосковский;55.591991;37.45584
город Москва, поселение Внуковское, улица Лётчика Ульянина, владение 7;Новомосковский;Новомосковский;55.626101;37.311274
город Москва, поселение Московский, Киевское шоссе, 23-й километр, домовладение 8, строение 1;Новомосковский;Новомосковский;55.629831;37.424111
город Москва, Шмитовский проезд, дом 10/7;Центральный;Пресненский;55.759106;37.552732
город Москва, Тверской бульвар, дом 20, строение 4;Центральный;Пресненский;55.760802;37.6031107
город Москва, улица Спиридоновка, дом 25/20, строение 1;Центральный;Пресненский;55.7626289;37.5889825
город Москва, Балаклавский проспект, дом 5А;Южный;Чертаново Северное;55.640543;37.608212
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, Сходненская улица, дом 31;Северо-западный;Южное Тушино;55.847496;37.4389622
город Москва, Открытое шоссе, дом 5, корпус 13;Восточный;Богородское;55.814701;37.7319464
город Москва, бульвар Энтузиастов, дом 2;Центральный;Таганский;55.7463387;37.6825324
город Москва, Верхняя Радищевская улица, дом 19/3, строение 1;Центральный;Таганский;55.7432009;37.6532504
город Москва, улица Шаболовка, дом 30/12;Южный;Донской;55.7194247;37.6083365
город Москва, Пятницкая улица, дом 14, строение 2;Центральный;Замоскворечье;55.742928;37.628
город Москва, Мясницкая улица, дом 24/7, строение 1;Центральный;Басманный;55.7624858;37.6356423
город Москва, улица Серпуховский Вал, дом 21, корпус 4;Южный;Даниловский;55.7106303;37.6073771
город Москва, Таганская улица, дом 36, строение 1;Центральный;Таганский;55.739338;37.6663061
город Москва, Жулебинский бульвар, дом 5;Юго-восточный;Выхино-Жулебино;55.6984791;37.8449202
город Москва, улица Льва Толстого, дом 23, корпус 1;Центральный;Хамовники;55.7360278;37.5836527
город Москва, набережная Академика Туполева, дом 15;Центральный;Басманный;55.7606193;37.6820732
город Москва, Новинский бульвар, дом 31;Центральный;Пресненский;55.7579207;37.582492
город Москва, улица Мичуринский Проспект, Олимпийская Деревня, дом 3, корпус 1;Западный;Тропарево-Никулино;55.6779581;37.4665979
город Москва, Ленинградский проспект, дом 72, корпус 1;Северный;Аэропорт;55.8057007;37.5204318
город Москва, Мичуринский проспект, дом 27;Западный;Раменки;55.6974949;37.5002194
город Москва, Бауманская улица, дом 56/17, строение 1;Центральный;Басманный;55.7686621;37.6791043
город Москва, Большой Лёвшинский переулок, дом 3;Центральный;Хамовники;55.7431754;37.5903899
город Москва, улица Тимура Фрунзе, дом 11, строение 7;Центральный;Хамовники;55.7354811;37.5873707
город Москва, улица Покровка, дом 14/2, строение 1;Центральный;Басманный;55.758908;37.645425
город Москва, Мясницкая улица, дом 18, строение 1;Центральный;Басманный;55.7608874;37.6328564
город Москва, улица 10-летия Октября, дом 9;Центральный;Хамовники;55.7255733;37.5631865
город Москва, Волховский переулок, дом 2;Центральный;Басманный;55.7728181;37.6841016
город Москва, улица Панфёрова, дом 4;Юго-западный;Ломоносовский;55.6832184;37.5415058
город Москва, Ярцевская улица, дом 22, строение 1;Западный;Кунцево;55.7384297;37.4134644
город Москва, Профсоюзная улица, дом 76;Юго-западный;Обручевский;55.66076;37.54356
город Москва, улица Островитянова, дом 18;Юго-западный;Теплый Стан;55.6363363;37.5113584
город Москва, Ленинградское шоссе, дом 16А, строение 4;Северный;Войковский;55.823211;37.497468
город Москва, Усачёва улица, дом 29, корпус 1;Центральный;Хамовники;55.7245111;37.5638199
город Москва, проспект Маршала Жукова, дом 59;Северо-западный;Хорошево-Мневники;55.777685;37.4579573
город Москва, Бакунинская улица, дом 23-41;Центральный;Басманный;55.7758544;37.6845809
город Москва, улица Маршала Катукова, дом 10;Северо-западный;Строгино;55.8092935;37.4033808
город Москва, Новопеределкинская улица, дом 9А;Западный;Ново-Переделкино;55.6403982;37.3660953
город Москва, Профсоюзная улица, дом 109, корпус 2;Юго-западный;Коньково;55.632901;37.519863
город Москва, Енисейская улица, дом 5;Северо-восточный;Бабушкинский;55.8585582;37.6598221
город Москва, поселение Сосенское, посёлок Коммунарка, улица Александры Монаховой, дом 92, корпус 1;Новомосковский;Новомосковский;55.543099;37.487793
город Москва, Профсоюзная улица, дом 2/22;Юго-западный;Академический;55.687477;37.572378
город Москва, улица Шаболовка, дом 59, корпус 1;Южный;Даниловский;55.7150378;37.6081904
город Москва, Херсонская улица, дом 20, корпус 4;Юго-западный;Черемушки;55.6531803;37.563871
город Москва, поселение Первомайское, деревня Горчаково, Школьная улица, дом 1А;Троицкий;Троицкий;55.5207985;37.2169072
город Москва, Осенний бульвар, дом 20, корпус 1;Западный;Крылатское;55.7630104;37.4081771
город Москва, улица Софьи Ковалевской, дом 6;Северный;Дмитровский;55.8812793;37.5331727
город Москва, улица Плющиха, дом 53/25, строение 1;Центральный;Хамовники;55.7388365;37.5764201
город Москва, Чистопрудный бульвар, дом 15, строение 1;Центральный;Басманный;55.7622116;37.6449369
город Москва, улица Арбат, дом 54/2, строение 1;Центральный;Арбат;55.7473204;37.5835353
город Москва, Малый Путинковский переулок, дом 1/2, строение 1;Центральный;Тверской;55.7663611;37.6080127
город Москва, 1-я Тверская-Ямская улица, дом 7;Центральный;Тверской;55.7714566;37.5927687
город Москва, Нижний Сусальный переулок, дом 5, строение 2;Центральный;Басманный;55.7604097;37.6621923
город Москва, улица Покрышкина, дом 4;Западный;Тропарево-Никулино;55.6650757;37.4814557
город Москва, улица Красная Сосна, дом 2А;Северо-восточный;Ярославский;55.8509303;37.6792663
город Москва, Шипиловская улица, дом 25;Южный;Орехово-Борисово Северное;55.6216036;37.7253801
город Москва, Голубинская улица, дом 28;Юго-западный;Ясенево;55.5951287;37.5415786
город Москва, Никольская улица, дом 10;Центральный;Тверской;55.7579508;37.6245771
город Москва, Люблинская улица, дом 165;Юго-восточный;Марьино;55.650505;37.745915
город Москва, Краснопрудная улица, дом 13;Центральный;Красносельский;55.7811991;37.6671174
город Москва, Дмитровское шоссе, дом 13А;Северный;Тимирязевский;55.81871;37.573501
город Москва, Большая Серпуховская улица, дом 6/5;Центральный;Замоскворечье;55.7288041;37.6238428
город Москва, Краснопрудная улица, дом 1;Центральный;Красносельский;55.7769641;37.6594372
город Москва, Святоозерская улица, дом 1А;Восточный;Косино-Ухтомский;55.7146158;37.8835661
город Москва, Варшавское шоссе, дом 87Б;Южный;Нагорный;55.653644;37.620698
город Москва, Спартаковская улица, дом 24;Центральный;Басманный;55.7725597;37.6770146
город Москва, улица Большая Дмитровка, дом 23, строение 1;Центральный;Тверской;55.7657953;37.6095371
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, Кировоградская улица, дом 14;Южный;Чертаново Северное;55.6225246;37.605882
город Москва, 87-й километр Московской Кольцевой Автодороги, дом 8;;;;
город Москва, Щёлковское шоссе, дом 100, корпус 100;Восточный;Северное Измайлово;55.8106202;37.8305121
город Москва, Измайловское шоссе, дом 71А;Восточный;Измайлово;55.789558;37.752526
Солянский тупик, дом 1/4, строение 1;Центральный;Таганский;55.7538992;37.6359771
город Москва, Большой Спасоглинищевский переулок, дом 9, строение 1;Центральный;Басманный;55.7547699;37.6366231
город Москва, улица Миклухо-Маклая, дом 18, корпус 1;Юго-западный;Коньково;55.6456758;37.5179412
город Москва, улица Металлургов, дом 62, корпус 1;Восточный;Новогиреево;55.7596874;37.8089158
город Москва, Рязанский проспект, дом 66;Юго-восточный;Рязанский;55.714556;37.804781
город Москва, улица Кржижановского, дом 24/35, корпус 1;Юго-западный;Академический;55.6776577;37.5763158
город Москва, улица Красная Пресня, дом 36, строение 1;Центральный;Пресненский;55.7625451;37.5668574
город Москва, Ленинградское шоссе, дом 16А, строение 4;Северный;Войковский;55.823211;37.497468
"город Москва, поселение Сосенское, ж/к ""Дубровка""""";Новомосковский;Новомосковский;55.7540471;37.620405
город Москва, поселение Краснопахорское, Калужское шоссе, 47-й километр, владение 6, строение 2;Троицкий;Троицкий;55.4090661;37.2498502
город Москва, улица Коштоянца, дом 20, корпус 4;Западный;Тропарево-Никулино;55.6755387;37.4755542
город Москва, улица Новый Арбат, дом 11, строение 1;Центральный;Арбат;55.7522481;37.5950852
город Москва, Нагорная улица, дом 27;Юго-западный;Котловка;55.6750723;37.5985259
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, Нижний Сусальный переулок, дом 5, строение 19;Центральный;Басманный;55.7592116;37.6657424
город Москва, Лобненская улица, дом 4А;Северный;Дмитровский;55.8898602;37.5377293
город Москва, Большая Черёмушкинская улица, дом 1;Юго-западный;Котловка;55.6902154;37.6018327
город Москва, Плотников переулок, дом 19/38, строение 2;Центральный;Арбат;55.7469909;37.5880121
город Москва, Коровинское шоссе, дом 23, корпус 1;Северный;Западное Дегунино;55.8769527;37.5233377
город Москва, Нагатинская набережная, дом 32, корпус 1;Южный;Нагатинский Затон;55.6849932;37.6665146
город Москва, Большая Тульская улица, дом 2;Южный;Даниловский;55.7089606;37.6206709
город Москва, Чертановская улица, дом 1Г;Южный;Чертаново Северное;55.640086;37.606514
город Москва, улица Вавилова, дом 39;Юго-западный;Академический;55.6947681;37.5681258
город Москва, улица Гримау, дом 10;Юго-западный;Академический;55.6899117;37.5792554
город Москва, улица Мусы Джалиля, дом 20;Южный;Зябликово;55.623402;37.742276
город Москва, 87-й километр Московской Кольцевой Автодороги, дом 8;;;;
город Москва, Ленинградский проспект, дом 78, корпус 1;Северный;Аэропорт;55.8060974;37.513237
город Москва, Ленинградский проспект, дом 74, корпус 1;Северный;Аэропорт;55.8051653;37.5168689
город Москва, улица Зои и Александра Космодемьянских, дом 26/21, строение 1;Северный;Войковский;55.8223873;37.5177938
город Москва, улица Усиевича, дом 17;Северный;Аэропорт;55.8050743;37.5284268
город Москва, Ореховый бульвар, владение 24, корпус 2, строение 3;Южный;Зябликово;55.6126397;37.7508831
город Москва, улица Космонавта Волкова, дом 10, строение 1;Северный;Войковский;55.8154959;37.5150847
город Москва, Пятницкое шоссе, дом 43;Северо-западный;Митино;55.8572285;37.3502999
город Москва, Староватутинский проезд, дом 12, строение 1;Северо-восточный;Бабушкинский;55.8746998;37.6714009
город Москва, проезд Одоевского, дом 11, корпус 7;Юго-западный;Ясенево;55.598011;37.5123701
город Москва, Профсоюзная улица, дом 129А;Юго-западный;Ясенево;55.61813;37.507484
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, Ленинградское шоссе, дом 16А, строение 4;Северный;Войковский;55.823211;37.497468
город Москва, Тушинская улица, дом 17;Северо-западный;Покровское-Стрешнево;55.8266935;37.444808
город Москва, улица Народного Ополчения, дом 46, корпус 1;Северо-западный;Щукино;55.7929142;37.4936769
город Москва, Новоясеневский проспект, дом 7;Юго-западный;Ясенево;55.607489;37.532367
город Москва, Новоясеневский проспект, дом 11;Юго-западный;Ясенево;55.60667;37.536284
город Москва, Профсоюзная улица, дом 129А;Юго-западный;Ясенево;55.61813;37.507484
город Москва, Ленинградский проспект, дом 36;Северный;Аэропорт;55.7914268;37.5596722
город Москва, Святоозерская улица, дом 1А;Восточный;Косино-Ухтомский;55.7146158;37.8835661
город Москва, поселение Московский, деревня Говорово, дом 1Б/Н;Новомосковский;Новомосковский;55.6460886;37.4377422
город Москва, Свободный проспект, дом 33А;Восточный;Новогиреево;55.7526882;37.8183714
город Москва, улица Менжинского, дом 36;Северо-восточный;Бабушкинский;55.8705033;37.6632137
город Москва, площадь Тверская Застава, дом 2, строение 2;Центральный;Тверской;55.7754203;37.5840702
город Москва, Рублёвское шоссе, дом 62;Западный;Крылатское;55.7661943;37.3808607
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, Профсоюзная улица, дом 56;Юго-западный;Обручевский;55.670021;37.55248
город Москва, улица Мастеркова, дом 6;Южный;Даниловский;55.7078817;37.656783
город Москва, Большая Тульская улица, дом 13;Южный;Даниловский;55.7087249;37.6221695
город Москва, Ленинградский проспект, дом 36;Северный;Аэропорт;55.7914268;37.5596722
город Москва, Ленинский проспект, дом 109;Юго-западный;Обручевский;55.6638874;37.5112262
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, Дмитровское шоссе, дом 165Б;Северо-восточный;Северный;55.915992;37.540084
город Москва, проезд Шокальского, дом 50А;Северо-восточный;Северное Медведково;55.8842829;37.671128
город Москва, 9-я Парковая улица, дом 27;Восточный;Измайлово;55.7962125;37.7988817
город Москва, Нижняя Красносельская улица, дом 5, строение 1;Центральный;Красносельский;55.7791406;37.667657
город Москва, улица Покровка, дом 50/2, строение 2;Центральный;Басманный;55.7637199;37.6559842
город Москва, улица Удальцова, дом 40А;Западный;Проспект Вернадского;55.6832069;37.4919249
город Москва, Варшавское шоссе, дом 160;Южный;Чертаново Южное;55.582986;37.59524
город Москва, Староватутинский проезд, дом 14;Северо-восточный;Бабушкинский;55.8757898;37.6655085
город Москва, Мичуринский проспект, дом 27;Западный;Раменки;55.6974949;37.5002194
город Москва, Дмитровское шоссе, дом 13, корпус 1;Северный;Тимирязевский;55.818124;37.573205
город Москва, Пятницкое шоссе, дом 39;Северо-западный;Митино;55.8551339;37.3554283
город Москва, Планерная улица, дом 7;Северо-западный;Северное Тушино;55.862969;37.434918
город Москва, Планерная улица, дом 7;Северо-западный;Северное Тушино;55.862969;37.434918
город Москва, улица Героев Панфиловцев, дом 1А;Северо-западный;Северное Тушино;55.851561;37.438224
город Москва, Новоясеневский проспект, дом 11;Юго-западный;Ясенево;55.60667;37.536284
город Москва, Большая Черёмушкинская улица, дом 1;Юго-западный;Котловка;55.6902154;37.6018327
город Москва, Ленинский проспект, дом 109;Юго-западный;Обручевский;55.6638874;37.5112262
город Москва, 7-я Кожуховская улица, дом 9;Юго-восточный;Южнопортовый;55.7106235;37.6750134
город Москва, улица Кржижановского, дом 18, корпус 3;Юго-западный;Академический;55.6793137;37.5712544
город Москва, поселение Московский, деревня Говорово, дом 1Б/Н;Новомосковский;Новомосковский;55.6460886;37.4377422
город Москва, улица Рождественка, дом 6/9/20, строение 1;Центральный;Мещанский;55.761389;37.6241169
город Москва, Большая Черёмушкинская улица, дом 1;Юго-западный;Котловка;55.6902154;37.6018327
город Москва, 7-я Кожуховская улица, дом 7;Юго-восточный;Южнопортовый;55.7097355;37.6706761
город Москва, Ходынский бульвар, дом 4;Северный;Хорошевский;55.7903868;37.5303997
город Москва, улица Маршала Катукова, дом 23;Северо-западный;Строгино;55.8057361;37.4134044
город Москва, проспект Вернадского, дом 86А;Западный;Тропарево-Никулино;55.6629775;37.4810741
город Москва, Малая Филёвская улица, дом 14А;Западный;Фили-Давыдково;55.7377512;37.4708403
город Москва, Пролетарский проспект, дом 30;Южный;Царицыно;55.6303088;37.6589355
город Москва, Суздальская улица, дом 30/2;Восточный;Новокосино;55.7436951;37.8634931
город Москва, Ярославское шоссе, дом 22, корпус 3;Северо-восточный;Ярославский;55.8566443;37.6858509
город Москва, 1-я улица Машиностроения, дом 10;Юго-восточный;Южнопортовый;55.714271;37.6708873
город Москва, Первомайская улица, дом 51/23;Восточный;Измайлово;55.7935113;37.7904947
город Москва, Шоссейная улица, дом 1/2, строение 4;Юго-восточный;Печатники;55.6916421;37.7282496
город Москва, Головинское шоссе, дом 5, корпус 1;Северный;Головинский;55.84016;37.4915995
город Москва, Шмитовский проезд, дом 16, строение 2;Центральный;Пресненский;55.7581717;37.5470574
город Москва, улица Арбат, дом 11;Центральный;Арбат;55.7509791;37.597737
город Москва, улица Юных Ленинцев, дом 89, корпус 1;Юго-восточный;Кузьминки;55.6992117;37.7749512
город Москва, Профсоюзная улица, дом 76;Юго-западный;Обручевский;55.66076;37.54356
город Москва, улица Космонавта Волкова, дом 6А;Северный;Войковский;55.8153497;37.5126301
город Москва, улица Адмирала Макарова, дом 6, строение 13;Северный;Войковский;55.8355798;37.4904171
город Москва, улица Ленинская Слобода, дом 26, строение 2;Южный;Даниловский;55.712242;37.6567241
город Москва, улица Паустовского, дом 8, корпус 1;Юго-западный;Ясенево;55.5989999;37.5383643
город Москва, Профсоюзная улица, дом 102, строение 1;Юго-западный;Коньково;55.643658;37.526232
город Москва, Ленинградский проспект, дом 62А;Северный;Аэропорт;55.8019221;37.5317709
город Москва, Дмитровское шоссе, дом 89;Северный;Западное Дегунино;55.863833;37.545581
город Москва, Большой Спасоглинищевский переулок, дом 9/1, строение 16;Центральный;Басманный;55.7544397;37.6368773
город Москва, Ленинградский проспект, дом 36;Северный;Аэропорт;55.7914268;37.5596722
город Москва, Чистопрудный бульвар, дом 1А;Центральный;Басманный;55.7647128;37.6398987
город Москва, Автозаводская улица, дом 13/1;Южный;Даниловский;55.705797;37.656344
город Москва, Азовская улица, дом 3;Юго-западный;Зюзино;55.6623965;37.605708
город Москва, Большая Академическая улица, дом 73, корпус 1;Северный;Коптево;55.8421011;37.5517024
город Москва, проспект Андропова, дом 26;Южный;Нагатино-Садовники;55.680798;37.6628214
город Москва, проспект Андропова, дом 28;Южный;Нагатино-Садовники;55.6799496;37.662532
город Москва, улица Академика Анохина, дом 38, корпус 1;Западный;Тропарево-Никулино;55.6585;37.4713441
город Москва, улица Арбат, дом 6/2;Центральный;Арбат;55.7518283;37.597564
город Москва, Багратионовский проезд, дом 3;Западный;Филевский парк;55.7449482;37.5100759
город Москва, Байкальская улица, дом 31;Восточный;Гольяново;55.8175335;37.8084583
город Москва, Байкальская улица, дом 45;Восточный;Гольяново;55.8180339;37.8205022
город Москва, Бауманская улица, дом 33/2, строение 1;Центральный;Басманный;55.7727853;37.6786673
город Москва, Автозаводская улица, дом 4;Южный;Даниловский;55.710014;37.662801
город Москва, улица Арбат, дом 25/36;Центральный;Арбат;55.7500914;37.5946787
город Москва, улица Маршала Бирюзова, дом 10, корпус 1;Северо-западный;Щукино;55.792822;37.495482
город Москва, Богословский переулок, дом 16/6, строение 1;Центральный;Пресненский;55.763605;37.5982131
город Москва, улица Бочкова, дом 3;Северо-восточный;Останкинский;55.8099194;37.6350697
город Москва, Бутырская улица, дом 4;Северо-восточный;Бутырский;55.7948432;37.5859835
город Москва, улица Вавилова, дом 15;Юго-западный;Академический;55.7025676;37.581545
город Москва, улица Маршала Василевского, дом 17;Северо-западный;Щукино;55.8089093;37.4622402
город Москва, улица Введенского, дом 16;Юго-западный;Коньково;55.6425711;37.5404863
город Москва, 1-я Владимирская улица, дом 43;Восточный;Перово;55.7485827;37.7811155
город Москва, 2-я Владимирская улица, дом 32, корпус 1;Восточный;Перово;55.7520303;37.7833447
город Москва, улица Габричевского, дом 10, корпус 1;Северо-западный;Покровское-Стрешнево;55.8164342;37.4597848
город Москва, улица Габричевского, дом 10, корпус 1;Северо-западный;Покровское-Стрешнево;55.8164342;37.4597848
город Москва, Беговая улица, дом 14;Северный;Беговой;55.7770837;37.5563134
город Москва, улица Грузинский Вал, дом 18/15;Центральный;Пресненский;55.7730462;37.5787604
город Москва, улица Дружбы, дом 10/32;Западный;Раменки;55.7078145;37.5134734
город Москва, Дубнинская улица, дом 10, корпус 4;Северный;Восточное Дегунино;55.864038;37.572235
город Москва, Дубнинская улица, дом 14, корпус 2;Северный;Восточное Дегунино;55.8669573;37.5704187
город Москва, Дмитровское шоссе, дом 66;Северный;Бескудниковский;55.858013;37.560817
город Москва, Дмитровское шоссе, дом 151, корпус 5;Северный;Дмитровский;55.89665;37.541099
город Москва, улица Дудинка, дом 1;Северо-восточный;Ярославский;55.861197;37.6889707
город Москва, улица Дудинка, дом 1;Северо-восточный;Ярославский;55.861197;37.6889707
город Москва, Душинская улица, дом 14;Юго-восточный;Лефортово;55.7463324;37.7045256
город Москва, проспект Маршала Жукова, дом 14, корпус 1;Северо-западный;Хорошево-Мневники;55.776162;37.4937416
город Москва, Заревый проезд, дом 2;Северо-восточный;Северное Медведково;55.883444;37.6591547
город Москва, Измайловский бульвар, дом 49;Восточный;Измайлово;55.7974877;37.8008093
город Москва, Измайловский проспект, дом 91, корпус 1;Восточный;Восточное Измайлово;55.7890778;37.8064184
город Москва, Изумрудная улица, дом 22;Северо-восточный;Лосиноостровский;55.8716455;37.6842986
город Москва, Пролетарский проспект, дом 14/49, корпус 2;Южный;Царицыно;55.6366193;37.6536749
город Москва, 2-й квартал Капотня, дом 2;Юго-восточный;Капотня;55.6390513;37.7953869
город Москва, Каширское шоссе, дом 7, корпус 1;Южный;Нагатино-Садовники;55.6695977;37.6288171
город Москва, 2-я Квесисская улица, дом 23;Северный;Савеловский;55.7947014;37.5748694
город Москва, Мясницкая улица, дом 24/7, строение 1;Центральный;Басманный;55.7624858;37.6356423
город Москва, Большой Козловский переулок, дом 3/2;Центральный;Басманный;55.7677222;37.6467532
город Москва, Большая Сухаревская площадь, дом 14/7;Центральный;Красносельский;55.7717234;37.6364801
город Москва, Комсомольский проспект, дом 5/2;Центральный;Хамовники;55.7318413;37.59312
город Москва, Краснодарская улица, дом 57, корпус 3;Юго-восточный;Люблино;55.6762185;37.7702562
город Москва, Краснодарская улица, дом 65/18, корпус 1;Юго-восточный;Люблино;55.6760583;37.7724799
город Москва, Краснодарская улица, дом 65/18, корпус 1;Юго-восточный;Люблино;55.6760583;37.7724799
город Москва, Краснодонская улица, дом 2, корпус 1;Юго-восточный;Люблино;55.6868496;37.7522267
город Москва, Красноказарменная улица, дом 23;Юго-восточный;Лефортово;55.7536175;37.7131102
город Москва, Краснопролетарская улица, дом 8, строение 1;Центральный;Тверской;55.7754775;37.6081052
город Москва, улица Красного Маяка, дом 10;Южный;Чертаново Центральное;55.6129527;37.5931024
город Москва, улица Кржижановского, дом 4, корпус 1;Юго-западный;Академический;55.6828182;37.5613368
город Москва, улица Кржижановского, дом 24/35, корпус 4;Юго-западный;Академический;55.6764581;37.5774455
город Москва, Кривоколенный переулок, дом 14, строение 1;Центральный;Басманный;55.7623208;37.6376756
город Москва, 3-й Крутицкий переулок, дом 13;Юго-восточный;Южнопортовый;55.7304857;37.6635869
город Москва, Рождественский бульвар, дом 10/7, строение 1;Центральный;Мещанский;55.7662289;37.6258819
город Москва, улица Софьи Ковалевской, дом 2;Северный;Дмитровский;55.8772926;37.5339726
город Москва, Дмитровское шоссе, дом 5, корпус 1;Северный;Тимирязевский;55.812089;37.576816
город Москва, Ленинградский проспект, дом 4/2;Северный;Беговой;55.7786714;37.5820838
город Москва, Ленинградский проспект, дом 4/2;Северный;Беговой;55.7786714;37.5820838
город Москва, Ленинградский проспект, дом 33, корпус 3;Северный;Беговой;55.7870893;37.5608168
город Москва, Ленинградский проспект, дом 75, корпус 1;Северный;Сокол;55.8049091;37.5122541
город Москва, Ленинский проспект, дом 70/11;Юго-западный;Гагаринский;55.687389;37.543311
город Москва, Ленинский проспект, дом 70/11;Юго-западный;Гагаринский;55.687389;37.543311
город Москва, Ленинский проспект, дом 73/8;Юго-западный;Гагаринский;55.6886304;37.5474233
город Москва, Ленинский проспект, дом 77, корпус 1;Юго-западный;Гагаринский;55.6857233;37.5431127
город Москва, Люблинская улица, дом 147;Юго-восточный;Люблино;55.6637786;37.7421108
город Москва, Люсиновская улица, дом 55;Южный;Даниловский;55.7169814;37.6236963
город Москва, Марксистская улица, дом 1, корпус 1;Центральный;Таганский;55.7403736;37.6588938
город Москва, 2-я улица Марьиной Рощи, дом 22;Северо-восточный;Марьина роща;55.7997072;37.6202662
город Москва, улица Верхняя Масловка, дом 11;Северный;Аэропорт;55.7930067;37.5635848
город Москва, Ленинградский проспект, дом 65;Северный;Сокол;55.8030587;37.5195286
город Москва, Ленинский проспект, дом 3;Центральный;Якиманка;55.7261588;37.6082573
город Москва, Ленинский проспект, дом 39/1;Юго-западный;Гагаринский;55.7074482;37.5828525
город Москва, Ленинский проспект, дом 57;Юго-западный;Гагаринский;55.696527;37.5614965
город Москва, улица Нижняя Масловка, дом 5;Северный;Беговой;55.7917569;37.5834142
город Москва, Матвеевская улица, дом 4, корпус 1;Западный;Очаково-Матвеевское;55.7046148;37.4768009
город Москва, проспект Мира, дом 175;Северо-восточный;Ростокино;55.838364;37.659236
город Москва, Большой Патриарший переулок, дом 8, строение 1;Центральный;Пресненский;55.7628546;37.5926827
город Москва, улица Молодцова, дом 2А;Северо-восточный;Северное Медведково;55.8777762;37.6468949
город Москва, Мукомольный проезд, дом 11;Центральный;Пресненский;55.754223;37.522558
город Москва, Мукомольный проезд, дом 11;Центральный;Пресненский;55.754223;37.522558
город Москва, Нагатинская улица, дом 13, корпус 1;Южный;Нагатино-Садовники;55.6801076;37.6405381
город Москва, улица Народного Ополчения, дом 42, корпус 1;Северо-западный;Щукино;55.7906104;37.4895813
город Москва, улица Народного Ополчения, дом 48, корпус 1;Северо-западный;Щукино;55.7941047;37.4952843
город Москва, Брюсов переулок, дом 2/14, строение 6;Центральный;Пресненский;55.7568155;37.6053162
город Москва, Новокузнецкая улица, дом 4/12, строение 1;Центральный;Замоскворечье;55.7390857;37.6292435
город Москва, 2-й Новоподмосковный переулок, дом 8;Северный;Войковский;55.8189896;37.5093974
город Москва, Новослободская улица, дом 35;Центральный;Тверской;55.7823168;37.597954
город Москва, Калужская площадь, дом 1, корпус 1;Центральный;Якиманка;55.728536;37.6128118
