address,adm_district,city_district,lattitude,longitude
"город Москва, Зюзинская улица, дом 3",Юго-западный,Черемушки,55.667241,37.5772298
"город Москва, Нагорная улица, дом 12, корпус 1",Юго-западный,Котловка,55.6809581,37.6078314
"город Москва, улица Бехтерева, дом 27",Южный,Царицыно,55.6258738,37.6483642
"город Москва, улица Симоновский Вал, дом 26, корпус 1",Южный,Даниловский,55.7185263,37.6628092
"город Москва, поселение Щаповское, посёлок Щапово, дом 22, строение 1",Троицкий,Троицкий,55.4175523,37.4100292
"город Москва, Южнобутовская улица, дом 97",Юго-западный,Южное Бутово,55.5344958,37.5207084
"город Москва, Загорьевская улица, владение 10, корпус 2, строение 2",Южный,Бирюлево Восточное,55.5794887,37.6771113
"город Москва, поселение Щаповское, посёлок Щапово, дом 80",Троицкий,Троицкий,55.4157247,37.3974253
"город Москва, проспект 60-летия Октября, дом 15",Юго-западный,Академический,55.6971693,37.5785134
"город Москва, Профсоюзная улица, дом 2/22",Юго-западный,Академический,55.687477,37.572378
"город Москва, улица Дмитрия Ульянова, дом 6",Юго-западный,Академический,55.6905521,37.563603
"город Москва, улица Шверника, дом 13, корпус 1",Юго-западный,Академический,55.6916559,37.5891743
"город Москва, Нагорная улица, дом 27",Юго-западный,Котловка,55.6750723,37.5985259
"город Москва, улица Большие Каменщики, дом 2",Центральный,Таганский,55.7386781,37.6528769
"город Москва, улица Руднёвка, дом 5",Восточный,Косино-Ухтомский,55.7158085,37.8816489
"город Москва, Лухмановская улица, дом 2",Восточный,Косино-Ухтомский,55.7117902,37.8985597
"город Москва, Дербеневская набережная, дом 7, строение 22",Южный,Даниловский,55.7221477,37.6515481
"город Москва, Волгоградский проспект, дом 32, корпус 2",Юго-восточный,Южнопортовый,55.7237792,37.6898262
"город Москва, Шарикоподшипниковская улица, дом 13, строение 1",Юго-восточный,Южнопортовый,55.7172227,37.6777521
"город Москва, Комсомольский проспект, дом 28",Центральный,Хамовники,55.7269695,37.5795834
"город Москва, Луганская улица, дом 11",Южный,Царицыно,55.6221258,37.6693662
"город Москва, Каспийская улица, дом 36",Южный,Царицыно,55.6189799,37.6664673
"город Москва, Комсомольский проспект, дом 28",Центральный,Хамовники,55.7269695,37.5795834
"город Москва, Фрунзенская набережная, дом 30, строение 2",Центральный,Хамовники,55.725629,37.5835868
"город Москва, Новолужнецкий проезд, дом 9, строение 6",Центральный,Хамовники,55.718243,37.56088
"город Москва, Новолужнецкий проезд, дом 9, строение 3",Центральный,Хамовники,55.7201817,37.5591088
"город Москва, Новолужнецкий проезд, дом 9, строение 5",Центральный,Хамовники,55.718598,37.561688
"город Москва, Большой Саввинский переулок, дом 12, строение 8",Центральный,Хамовники,55.7329177,37.5622106
"город Москва, Большой Саввинский переулок, дом 12, строение 1",Центральный,Хамовники,55.7328139,37.5648999
"город Москва, Каширский проезд, дом 19, строение 2",Южный,Нагатино-Садовники,55.6561403,37.6242191
"город Москва, Южнобутовская улица, дом 117",Юго-западный,Южное Бутово,55.5321547,37.5194907
"город Москва, Бартеневская улица, дом 12",Юго-западный,Южное Бутово,55.5516502,37.5281676
"город Москва, поселение Щаповское, деревня Троицкое, дом 47Б",Троицкий,Троицкий,55.3854218,37.4128149
"город Москва, улица Дмитриевского, дом 10",Восточный,Косино-Ухтомский,55.7088258,37.8854722
"город Москва, Малый Толмачёвский переулок, дом 8/11, строение 3",Центральный,Якиманка,55.7410989,37.6191431
"город Москва, Пятницкая улица, дом 56, строение 4",Центральный,Замоскворечье,55.7337395,37.6272782
"город Москва, улица Дмитриевского, дом 1",Восточный,Косино-Ухтомский,55.7112377,37.8803946
"город Москва, улица Намёткина, дом 11",Юго-западный,Черемушки,55.6630757,37.5536772
"город Москва, Ленинский проспект, дом 88",Юго-западный,Ломоносовский,55.6760872,37.5262719
"город Москва, Венёвская улица, дом 6",Юго-западный,Южное Бутово,55.5477543,37.5431524
"город Москва, Южнобутовская улица, владение 29, корпус 3",Юго-западный,Южное Бутово,55.5393746,37.537189
"город Москва, улица Знаменские Садки, дом 1А",Юго-западный,Северное Бутово,55.571968,37.574327
"город Москва, город Щербинка, улица 40 лет Октября, дом 15/1",Новомосковский,Новомосковский,55.5121307,37.5737145
"город Москва, Большая Серпуховская улица, дом 5",Центральный,Замоскворечье,55.7289148,37.6258517
"город Москва, поселение Десеновское, Нововатутинский проспект, дом 7",Новомосковский,Новомосковский,55.5170039,37.3479759
"город Москва, Климентовский переулок, дом 6",Центральный,Замоскворечье,55.7409492,37.630261
"город Москва, улица Подольских Курсантов, дом 5",Южный,Чертаново Центральное,55.6116896,37.618137
"город Москва, Южнобутовская улица, дом 44",Юго-западный,Южное Бутово,55.5390964,37.5357603
"город Москва, улица Подольских Курсантов, дом 26, строение 1",Южный,Бирюлево Восточное,55.5923594,37.6320556
"город Москва, 2-я Рейсовая улица, дом 2",Западный,Внуково,55.6060693,37.2912153
"город Москва, 2-я Рейсовая улица, дом 2",Западный,Внуково,55.6060693,37.2912153
"город Москва, 2-я Рейсовая улица, дом 2",Западный,Внуково,55.6060693,37.2912153
"город Москва, Кировоградская улица, дом 23А, корпус 1",Южный,Чертаново Южное,55.6000427,37.6008793
"город Москва, Лужнецкая набережная, дом 2/4, строение 51",Центральный,Хамовники,55.7149295,37.5719845
"город Москва, Новомарьинская улица, дом 4",Юго-восточный,Марьино,55.6510979,37.7490731
"город Москва, 2-я Рейсовая улица, дом 2",Западный,Внуково,55.6060693,37.2912153
"город Москва, улица Большая Полянка, дом 51А/9",Центральный,Якиманка,55.7322,37.620869
"город Москва, Воронцовская улица, дом 19А, строение 1",Центральный,Таганский,55.738166,37.6582377
"город Москва, 30-й километр Московской Кольцевой Автодороги, владение 6",,,55.1241231,38.2388648
"город Москва, 31-й километр Московской Кольцевой Автодороги, владение 8, строение 1",,,55.4363283,37.7664984
"город Москва, улица Генерала Тюленева, дом 12, строение 1",Юго-западный,Теплый Стан,55.6150423,37.4904542
"город Москва, Климентовский переулок, дом 9/1",Центральный,Замоскворечье,55.7407087,37.6262868
"город Москва, город Троицк, Центральная улица, дом 4",Троицкий,Троицкий,55.4753935,37.3084021
"город Москва, улица Большая Полянка, дом 7/10, строение 1",Центральный,Якиманка,55.740613,37.6171967
"город Москва, Болотниковская улица, дом 12",Южный,Нагорный,55.6567117,37.6062111
"город Москва, поселение Сосенское, посёлок Коммунарка, улица Липовый Парк, дом 8, корпус 2",Новомосковский,Новомосковский,55.5698871,37.4876177
"город Москва, Новомарьинская улица, дом 15",Юго-восточный,Марьино,55.6572821,37.7636175
"город Москва, Сколковское шоссе, дом 32",Западный,Можайский,55.7068695,37.4026112
"город Москва, бульвар Адмирала Ушакова, дом 11",Юго-западный,Южное Бутово,55.5461097,37.5491044
"город Москва, Большая Черёмушкинская улица, дом 3",Юго-западный,Котловка,55.6898593,37.5983549
"город Москва, 78-й километр Московской Кольцевой Автодороги, дом 14, корпус 1",,,55.1241231,38.2388648
"город Москва, Варшавское шоссе, дом 141, корпус 10",Южный,Чертаново Южное,55.589198,37.602714
"город Москва, Берсеневский переулок, дом 3/10, строение 8",Центральный,Якиманка,55.7417792,37.609679
"город Москва, улица Шаболовка, дом 20",Центральный,Якиманка,55.7214561,37.6095649
"город Москва, Берсеневский переулок, дом 5, строение 1",Центральный,Якиманка,55.7410344,37.6103657
"город Москва, Берсеневский переулок, дом 5, строение 1",Центральный,Якиманка,55.7410344,37.6103657
"город Москва, Дорожная улица, владение 21А",Южный,Чертаново Южное,55.5795738,37.6106535
"город Москва, проспект Вернадского, дом 105",Западный,Тропарево-Никулино,55.6627982,37.4856038
"город Москва, Большая Андроньевская улица, дом 25/33",Центральный,Таганский,55.74016,37.672147
"город Москва, Марксистская улица, дом 20, строение 1",Центральный,Таганский,55.7381764,37.6596968
"город Москва, Таганская улица, дом 32/1, строение 1",Центральный,Таганский,55.7395319,37.6648013
"город Москва, Летниковская улица, дом 2, строение 2",Центральный,Замоскворечье,55.7280766,37.6445118
"город Москва, 5-й Монетчиковский переулок, дом 7",Центральный,Замоскворечье,55.7320189,37.6321878
"город Москва, улица Остоженка, дом 27, корпус 1",Центральный,Хамовники,55.7390655,37.5965071
"город Москва, Воронцовская улица, дом 48",Центральный,Таганский,55.7326151,37.6637271
"город Москва, проспект Вернадского, дом 12Д",Западный,Раменки,55.6863824,37.5118643
"город Москва, Кавказский бульвар, дом 57",Южный,Царицыно,55.6287654,37.6336225
"город Москва, улица Ленинская Слобода, владение 26, строение 2",Южный,Даниловский,55.712242,37.6567241
"город Москва, улица Плющева, дом 18, корпус 1",Восточный,Перово,55.7416535,37.7603092
"город Москва, Татарская улица, дом 1/7",Центральный,Замоскворечье,55.7355171,37.637634
"город Москва, Домостроительная улица, дом 1, корпус 1",Западный,Солнцево,55.6661735,37.4267928
"город Москва, Салтыковская улица, дом 8",Восточный,Косино-Ухтомский,55.7271613,37.8604281
"город Москва, город Московский, 3-й микрорайон, дом 21",Новомосковский,Новомосковский,55.597546,37.347647
"город Москва, Каширское шоссе, дом 8, корпус 1",Южный,Нагатино-Садовники,55.6669366,37.62856
"город Москва, Варшавское шоссе, дом 132, строение 9",Южный,Чертаново Центральное,55.620901,37.610449
"город Москва, Валовая улица, дом 30",Центральный,Замоскворечье,55.7302356,37.6264998
"город Москва, Мытная улица, дом 74",Южный,Даниловский,55.7121785,37.6205924
"город Москва, Мытная улица, дом 74",Южный,Даниловский,55.7121785,37.6205924
"город Москва, Комсомольский проспект, дом 28",Центральный,Хамовники,55.7269695,37.5795834
"город Москва, Кировоградская улица, дом 14",Южный,Чертаново Северное,55.6225246,37.605882
"город Москва, Дербеневская набережная, дом 7, строение 21",Южный,Даниловский,55.7245204,37.6501729
"город Москва, Нагорная улица, дом 37",Юго-западный,Котловка,55.6703331,37.5930765
"город Москва, Профсоюзная улица, дом 13/12",Юго-западный,Академический,55.6805462,37.5666769
"город Москва, проспект Андропова, дом 18, корпус 3",Южный,Даниловский,55.6945721,37.6620559
"город Москва, Мичуринский проспект, дом 7, корпус 1",Западный,Раменки,55.7016661,37.5122887
"город Москва, Профсоюзная улица, дом 128, корпус 2",Юго-западный,Теплый Стан,55.630441,37.515281
"город Москва, Профсоюзная улица, дом 126, корпус 1",Юго-западный,Теплый Стан,55.632672,37.518587
"город Москва, город Троицк, улица Полковника Милиции Курочкина, дом 17",Троицкий,Троицкий,55.4861472,37.2977718
"город Москва, улица Главмосстроя, дом 7",Западный,Солнцево,55.653765,37.4070887
"город Москва, улица Генерала Белова, дом 19, корпус 4",Южный,Орехово-Борисово Северное,55.6177094,37.7193069
"город Москва, Каширское шоссе, дом 26",Южный,Москворечье-Сабурово,55.6533685,37.6461147
"город Москва, Каширское шоссе, дом 44, корпус 1",Южный,Москворечье-Сабурово,55.6483012,37.6630524
"город Москва, Пролетарский проспект, дом 19, корпус 3",Южный,Москворечье-Сабурово,55.6407759,37.6580679
"город Москва, Ялтинская улица, дом 2",Южный,Нагорный,55.6514086,37.6106262
"город Москва, Воронежская улица, дом 44, корпус 1",Южный,Орехово-Борисово Южное,55.6101004,37.7480019
"город Москва, Совхозная улица, дом 20",Юго-восточный,Люблино,55.6806327,37.7645584
"город Москва, Каширское шоссе, дом 44, корпус 1",Южный,Москворечье-Сабурово,55.6483012,37.6630524
"город Москва, Балаклавский проспект, дом 5А",Южный,Чертаново Северное,55.640543,37.608212
"город Москва, улица Борисовские Пруды, дом 1, строение 1",Южный,Москворечье-Сабурово,55.6359454,37.7088824
"город Москва, город Троицк, Физическая улица, дом 8",Троицкий,Троицкий,55.4655466,37.2898035
"город Москва, Профсоюзная улица, дом 15",Юго-западный,Академический,55.679138,37.565317
"город Москва, улица Ефремова, дом 12, строение 2",Центральный,Хамовники,55.7247293,37.5733765
"город Москва, город Московский, улица Хабарова, дом 2",Новомосковский,Новомосковский,55.5939458,37.3518308
"город Москва, улица Адмирала Руднева, дом 20",Юго-западный,Южное Бутово,55.5403116,37.5160717
"город Москва, Чонгарский бульвар, дом 19",Южный,Нагорный,55.652724,37.6067228
"город Москва, Большая Очаковская улица, дом 40",Западный,Очаково-Матвеевское,55.6774208,37.4474965
"город Москва, улица Олеко Дундича, дом 3",Западный,Филевский парк,55.741927,37.4976091
"город Москва, Ленинский проспект, дом 67",Юго-западный,Гагаринский,55.6915196,37.5527702
"город Москва, улица Дмитрия Ульянова, дом 16, корпус 1",Юго-западный,Академический,55.6883005,37.5696388
"город Москва, поселение Внуковское, улица Лётчика Ульянина, дом 5",Новомосковский,Новомосковский,55.625948,37.307142
"город Москва, Профсоюзная улица, дом 126, корпус 1",Юго-западный,Теплый Стан,55.632672,37.518587
"город Москва, Покровская улица, дом 20",Юго-восточный,Некрасовка,55.701866,37.931641
"город Москва, Борисовский проезд, владение 46А",Южный,Орехово-Борисово Северное,55.613453,37.729718
"город Москва, Автозаводская улица, дом 8",Южный,Даниловский,55.708486,37.659622
"город Москва, Автозаводская улица, дом 13/1",Южный,Даниловский,55.705797,37.656344
"город Москва, улица Вавилова, дом 15",Юго-западный,Академический,55.7025676,37.581545
"город Москва, улица Вавилова, дом 17",Юго-западный,Академический,55.701861,37.580679
"город Москва, улица Вавилова, дом 17",Юго-западный,Академический,55.701861,37.580679
"город Москва, Бродников переулок, дом 10, корпус 2",Центральный,Якиманка,55.7371072,37.6161484
"город Москва, Варшавское шоссе, дом 7, корпус 1",Южный,Донской,55.700877,37.622405
"город Москва, Варшавское шоссе, дом 7, корпус 1",Южный,Донской,55.700877,37.622405
"город Москва, Варшавское шоссе, дом 7, корпус 1",Южный,Донской,55.700877,37.622405
"город Москва, проспект Вернадского, дом 109",Западный,Тропарево-Никулино,55.6614948,37.4837242
"город Москва, Волгоградский проспект, дом 135, корпус 1",Юго-восточный,Кузьминки,55.7052932,37.7732088
"город Москва, Волгоградский проспект, дом 94, корпус 1",Юго-восточный,Кузьминки,55.7040383,37.771262
"город Москва, улица Гурьянова, дом 3",Юго-восточный,Печатники,55.6916261,37.7225534
"город Москва, Даниловская набережная, дом 2, корпус 4",Южный,Даниловский,55.708112,37.6422704
"город Москва, Дербеневская набережная, дом 13/17, корпус 1",Южный,Даниловский,55.7184722,37.6478587
"город Москва, Дубининская улица, дом 57, корпус 2",Южный,Даниловский,55.7200286,37.6351247
"город Москва, улица Большая Якиманка, дом 56",Центральный,Якиманка,55.7309836,37.6115866
"город Москва, Духовской переулок, дом 14",Южный,Даниловский,55.7055155,37.6157041
"город Москва, Духовской переулок, дом 14",Южный,Даниловский,55.7055155,37.6157041
"город Москва, Ереванская улица, дом 28, корпус 1",Южный,Царицыно,55.6277391,37.6781747
"город Москва, Зеленодольская улица, дом 32, корпус 1",Юго-восточный,Кузьминки,55.7104717,37.7691479
"город Москва, Зеленодольская улица, дом 33, корпус 1, строение 2",Юго-восточный,Кузьминки,55.7069305,37.7680145
"город Москва, Зеленодольская улица, дом 35",Юго-восточный,Кузьминки,55.7057537,37.7672833
"город Москва, Жигулёвская улица, дом 5, корпус 3",Юго-восточный,Кузьминки,55.7108898,37.7649388
"город Москва, Большая Татарская улица, дом 24",Центральный,Замоскворечье,55.739847,37.632879
"город Москва, Большая Татарская улица, дом 26",Центральный,Замоскворечье,55.739172,37.6332025
"город Москва, Пролетарский проспект, дом 14/49, корпус 1",Южный,Царицыно,55.6365563,37.6546402
"город Москва, Пролетарский проспект, дом 14/49, корпус 3",Южный,Царицыно,55.6366815,37.6528131
"город Москва, 2-й квартал Капотня, дом 1",Юго-восточный,Капотня,55.6390975,37.7969934
"город Москва, 5-й квартал Капотня, дом 20",Юго-восточный,Капотня,55.6319351,37.8012241
"город Москва, 5-й квартал Капотня, дом 20",Юго-восточный,Капотня,55.6319351,37.8012241
"город Москва, Каширское шоссе, дом 9, корпус 2",Южный,Нагатино-Садовники,55.6684659,37.6305862
"город Москва, Каширское шоссе, дом 9, корпус 3",Южный,Нагатино-Садовники,55.6684953,37.6315923
"город Москва, Каширское шоссе, дом 142, корпус 1",Южный,Орехово-Борисово Южное,55.5974254,37.7225908
"город Москва, Каширское шоссе, дом 142, корпус 1",Южный,Орехово-Борисово Южное,55.5974254,37.7225908
"город Москва, Киевская улица, дом 22",Западный,Дорогомилово,55.7379516,37.5436557
"город Москва, Кировоградская улица, дом 11",Южный,Чертаново Центральное,55.6159715,37.6078626
"город Москва, Кировоградская улица, дом 11",Южный,Чертаново Центральное,55.6159715,37.6078626
"город Москва, Кожевническая улица, дом 5",Центральный,Замоскворечье,55.7301272,37.643906
"город Москва, Кожевническая улица, дом 5",Центральный,Замоскворечье,55.7301272,37.643906
"город Москва, Конный переулок, дом 12",Центральный,Якиманка,55.7214876,37.6118848
"город Москва, Конный переулок, дом 12",Центральный,Якиманка,55.7214876,37.6118848
"город Москва, Каширское шоссе, дом 26, корпус 3",Южный,Москворечье-Сабурово,55.6529781,37.6473225
"город Москва, Нахимовский проспект, дом 40",Юго-западный,Академический,55.6774369,37.5660398
"город Москва, 3-й Крутицкий переулок, дом 13",Юго-восточный,Южнопортовый,55.7304857,37.6635869
"город Москва, 1-я Курьяновская улица, дом 18",Юго-восточный,Печатники,55.6554544,37.7039303
"город Москва, Липецкая улица, дом 16/14",Южный,Бирюлево Восточное,55.5957795,37.6708113
"город Москва, Ленинский проспект, дом 85",Юго-западный,Ломоносовский,55.6807478,37.5358951
"город Москва, Ленинский проспект, дом 150",Западный,Тропарево-Никулино,55.6545084,37.4913658
"город Москва, Люблинская улица, дом 59",Юго-восточный,Люблино,55.686213,37.738072
"город Москва, Люблинская улица, дом 147",Юго-восточный,Люблино,55.6637786,37.7421108
"город Москва, Люблинская улица, дом 147",Юго-восточный,Люблино,55.6637786,37.7421108
"город Москва, Люсиновская улица, дом 11/12, строение 1",Центральный,Замоскворечье,55.7281687,37.6236354
"город Москва, улица Мастеркова, дом 3",Южный,Даниловский,55.7085676,37.658731
"город Москва, улица Медиков, дом 16",Южный,Царицыно,55.6331051,37.677427
"город Москва, Ленинский проспект, дом 69",Юго-западный,Гагаринский,55.6904595,37.5506049
"город Москва, Мичуринский проспект, дом 38",Западный,Раменки,55.6964379,37.4949116
"город Москва, Нагатинская улица, дом 10",Южный,Нагатино-Садовники,55.6797748,37.6360844
"город Москва, Молодёжная улица, дом 4",Юго-западный,Гагаринский,55.6937275,37.5477822
"город Москва, Нахимовский проспект, дом 11, корпус 1",Юго-западный,Зюзино,55.6635324,37.6053628
"город Москва, Нижегородская улица, дом 1А",Центральный,Таганский,55.7391413,37.6750314
"город Москва, Новокузнецкая улица, дом 43/16, строение 2",Центральный,Замоскворечье,55.731808,37.635799
"город Москва, улица Орджоникидзе, дом 9, корпус 1",Южный,Донской,55.7099956,37.5984595
"город Москва, улица Остоженка, дом 40/1",Центральный,Хамовники,55.7378245,37.5948669
"город Москва, улица Остоженка, дом 42/2",Центральный,Хамовники,55.7374349,37.5948669
"город Москва, улица Шаболовка, дом 30/12",Южный,Донской,55.7194247,37.6083365
"город Москва, Малая Пироговская улица, дом 16",Центральный,Хамовники,55.7285477,37.5664137
"город Москва, Малая Пироговская улица, дом 21",Центральный,Хамовники,55.7272473,37.5667313
"город Москва, Подъёмная улица, дом 1",Юго-восточный,Нижегородский,55.7374961,37.7044312
"город Москва, Профсоюзная улица, дом 2/22",Юго-западный,Академический,55.687477,37.572378
"город Москва, Профсоюзная улица, дом 144",Юго-западный,Теплый Стан,55.624347,37.508292
"город Москва, Профсоюзная улица, дом 15",Юго-западный,Академический,55.679138,37.565317
"город Москва, Пятницкая улица, дом 57, строение 2",Центральный,Замоскворечье,55.7337329,37.6278894
"город Москва, Россошанский проезд, дом 5, корпус 1",Южный,Чертаново Южное,55.5996307,37.6093411
"город Москва, улица Симоновский Вал, дом 26, корпус 2",Южный,Даниловский,55.7180758,37.6618818
"Большая Серпуховская улица, дом 48, строение 2",Центральный,Замоскворечье,55.7218868,37.6270448
"город Москва, Славянский бульвар, дом 9, корпус 1",Западный,Фили-Давыдково,55.7262054,37.4675939
"город Москва, улица Судакова, дом 22/10",Юго-восточный,Люблино,55.6730439,37.7535617
"город Москва, Сумская улица, дом 2/12",Южный,Чертаново Северное,55.6239239,37.6079317
"город Москва, Татарская улица, дом 5, строение 1",Центральный,Замоскворечье,55.7343632,37.6383713
"город Москва, Ташкентская улица, дом 20",Юго-восточный,Выхино-Жулебино,55.7018698,37.8116472
"город Москва, 7-я улица Текстильщиков, дом 9",Юго-восточный,Текстильщики,55.6961136,37.7481215
"город Москва, 7-я улица Текстильщиков, дом 9",Юго-восточный,Текстильщики,55.6961136,37.7481215
"город Москва, 8-я улица Текстильщиков, дом 19",Юго-восточный,Текстильщики,55.7020127,37.747308
"город Москва, Большая Тульская улица, дом 2",Южный,Даниловский,55.7089606,37.6206709
"город Москва, Большая Тульская улица, дом 2",Южный,Даниловский,55.7089606,37.6206709
"город Москва, Чертановская улица, дом 43, корпус 2",Южный,Чертаново Центральное,55.6076716,37.5928887
"город Москва, Чонгарский бульвар, дом 8, корпус 1",Южный,Нагорный,55.6538063,37.6157249
"город Москва, улица Маршала Чуйкова, дом 4",Юго-восточный,Кузьминки,55.7043278,37.7635019
"город Москва, улица Маршала Чуйкова, дом 4",Юго-восточный,Кузьминки,55.7043278,37.7635019
"город Москва, улица Маршала Чуйкова, дом 4",Юго-восточный,Кузьминки,55.7043278,37.7635019
"город Москва, проспект 60-летия Октября, дом 11",Юго-западный,Академический,55.6980365,37.5791663
"город Москва, проспект 60-летия Октября, дом 15",Юго-западный,Академический,55.6971693,37.5785134
"город Москва, проспект 60-летия Октября, дом 25, корпус 1",Юго-западный,Академический,55.6907426,37.5760459
"город Москва, Шоссейная улица, дом 13",Юго-восточный,Печатники,55.6879225,37.725831
"город Москва, Шоссейная улица, дом 29, корпус 1",Юго-восточный,Печатники,55.6822394,37.7250483
"город Москва, Ясеневая улица, дом 10, корпус 1",Южный,Орехово-Борисово Южное,55.6000702,37.7198441
"город Москва, улица Шаболовка, дом 65, корпус 1",Южный,Даниловский,55.7130164,37.6073229
"город Москва, улица Гурьянова, дом 67",Юго-восточный,Печатники,55.6777703,37.7169469
"город Москва, бульвар Дмитрия Донского, дом 15",Юго-западный,Северное Бутово,55.5644096,37.5744484
"город Москва, Большая Серпуховская улица, дом 31, корпус 11",Центральный,Замоскворечье,55.7227538,37.6276535
"город Москва, Большая Серпуховская улица, дом 31, корпус 11",Центральный,Замоскворечье,55.7227538,37.6276535
"город Москва, Новомарьинская улица, дом 14/15",Юго-восточный,Марьино,55.6542376,37.7585094
"город Москва, улица Перерва, дом 56/2",Юго-восточный,Марьино,55.65778,37.7478228
"город Москва, Братиславская улица, дом 12",Юго-восточный,Марьино,55.6598271,37.7530779
"город Москва, Цимлянская улица, дом 2",Юго-восточный,Люблино,55.6719619,37.7737893
"город Москва, Южнопортовая улица, дом 18",Юго-восточный,Южнопортовый,55.7062991,37.684721
"город Москва, улица Марьинский Парк, дом 33",Юго-восточный,Люблино,55.667559,37.7868352
"город Москва, Братиславская улица, дом 27, корпус 1",Юго-восточный,Марьино,55.654684,37.7655717
"город Москва, Южнобутовская улица, дом 62",Юго-западный,Южное Бутово,55.536062,37.5276461
"город Москва, улица Адмирала Лазарева, дом 40",Юго-западный,Южное Бутово,55.5441707,37.5233309
"город Москва, улица Адмирала Лазарева, дом 38",Юго-западный,Южное Бутово,55.5452987,37.5238641
"город Москва, улица Грина, дом 24",Юго-западный,Северное Бутово,55.5660295,37.5771046
"город Москва, Старокачаловская улица, дом 6",Юго-западный,Северное Бутово,55.5690026,37.5886998
"город Москва, Ленинский проспект, дом 128, корпус 1",Западный,Проспект Вернадского,55.6667093,37.5104962
"город Москва, улица Улофа Пальме, дом 1",Западный,Раменки,55.7175436,37.5116058
"город Москва, улица Академика Анохина, дом 56",Западный,Тропарево-Никулино,55.6510959,37.4694141
"город Москва, улица Пржевальского, дом 2",Западный,Очаково-Матвеевское,55.6817312,37.4518545
"город Москва, улица Адмирала Лазарева, дом 36",Юго-западный,Южное Бутово,55.5462405,37.5276606
"город Москва, Святоозерская улица, дом 21",Восточный,Косино-Ухтомский,55.7128511,37.8969043
"город Москва, Святоозерская улица, дом 13",Восточный,Косино-Ухтомский,55.712979,37.893966
"город Москва, улица Татьяны Макаровой, дом 3",Восточный,Косино-Ухтомский,55.7114447,37.8841673
"город Москва, Волгоградский проспект, дом 104, корпус 1",Юго-восточный,Кузьминки,55.7036608,37.7744848
"город Москва, Совхозная улица, дом 41",Юго-восточный,Люблино,55.6745923,37.7602126
"город Москва, Совхозная улица, дом 41",Юго-восточный,Люблино,55.6745923,37.7602126
"город Москва, 1-я улица Машиностроения, дом 10",Юго-восточный,Южнопортовый,55.714271,37.6708873
"город Москва, Рождественская улица, дом 21, корпус 2",Юго-восточный,Некрасовка,55.7049563,37.9169553
"город Москва, улица Липчанского, дом 3",Юго-восточный,Некрасовка,55.7053119,37.9355718
"город Москва, Рождественская улица, дом 34",Юго-восточный,Некрасовка,55.7006072,37.9251388
"город Москва, проспект Защитников Москвы, дом 10",Юго-восточный,Некрасовка,55.7006245,37.9222991
"город Москва, проспект Защитников Москвы, дом 10",Юго-восточный,Некрасовка,55.7006245,37.9222991
"город Москва, улица Недорубова, дом 5",Юго-восточный,Некрасовка,55.700103,37.9299589
"город Москва, улица Островитянова, дом 53",Юго-западный,Коньково,55.6360673,37.5413179
"город Москва, Азовская улица, дом 24, корпус 2",Юго-западный,Зюзино,55.6508355,37.5973206
"город Москва, Перекопская улица, дом 34, корпус 4",Юго-западный,Черемушки,55.6638194,37.5678379
"город Москва, Мичуринский проспект, дом 34",Западный,Раменки,55.6982834,37.4978424
"город Москва, проспект Вернадского, дом 105, корпус 4",Западный,Тропарево-Никулино,55.6635229,37.4868335
"город Москва, улица Столетова, дом 11",Западный,Раменки,55.7037051,37.4997277
"город Москва, улица Столетова, дом 11",Западный,Раменки,55.7037051,37.4997277
"город Москва, улица Столетова, дом 19",Западный,Раменки,55.7025746,37.4969446
"город Москва, Мосфильмовская улица, дом 53",Западный,Раменки,55.704823,37.497495
"город Москва, Мичуринский проспект, дом 7, корпус 1",Западный,Раменки,55.7016661,37.5122887
"город Москва, Мичуринский проспект, дом 6, корпус 2",Западный,Раменки,55.7140345,37.5246631
"город Москва, улица Удальцова, дом 15",Западный,Проспект Вернадского,55.6727342,37.51481
"город Москва, Ломоносовский проспект, дом 25, корпус 5",Западный,Раменки,55.6919264,37.5308673
"город Москва, Ломоносовский проспект, дом 25, корпус 5",Западный,Раменки,55.6919264,37.5308673
"город Москва, микрорайон Северное Чертаново, дом 1А",Южный,Чертаново Северное,55.637393,37.600388
"город Москва, микрорайон Северное Чертаново, дом 1А",Южный,Чертаново Северное,55.637393,37.600388
"город Москва, Большой Симоновский переулок, дом 2",Центральный,Таганский,55.7282732,37.6727231
"город Москва, поселение Сосенское, посёлок Коммунарка, Ясная улица, дом 5",Новомосковский,Новомосковский,55.5672653,37.4756827
"город Москва, поселение Внуковское, улица Лётчика Грицевца, дом 10",Новомосковский,Новомосковский,55.623509,37.311256
"город Москва, город Московский, 3-й микрорайон, дом 9",Новомосковский,Новомосковский,55.595857,37.344664
"город Москва, город Московский, 1-й микрорайон, дом 21",Новомосковский,Новомосковский,55.5997508,37.3468244
"город Москва, поселение Сосенское, посёлок Коммунарка, дом 20А",Новомосковский,Новомосковский,55.5708065,37.4737044
"город Москва, город Троицк, Октябрьский проспект, дом 4",Троицкий,Троицкий,55.4713667,37.2922659
"город Москва, город Троицк, Академическая площадь, дом 3",Троицкий,Троицкий,55.4844764,37.3049272
"город Москва, поселение Роговское, деревня Каменка, дом 1Б/Н",Троицкий,Троицкий,55.2197336,36.9919833
"город Москва, Варшавское шоссе, дом 141, корпус 11",Южный,Чертаново Южное,55.588415,37.601798
